key,label,n,is_mean,is_t,is_nw,is_trim,p_is,ho_mean,ho_t,ho_nw,ho_win,p_ho,wf_mean,wf_t,wf_win,wf_n,p_wf,boot_p5,boot_p50,boot_p95,p_leq_0,wf_trim,n_gates,VERDICT,gates 
news_USDCAD_1.5_3_HM,news USDCAD thr=1.5 h=3 tier=HM,711,-0.0005788503889060734,-1.4540891166828012,-1.5646823784815729,-0.0005803447433845091,0.9000999000999002,-7.731072546626013e-05,-0.21555872456189396,-0.1783161109373592,0.505338078291815,0.4935064935064935,0.0,,,9,0.5324675324675324,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_1.5_3_H,news AUDJPY thr=1.5 h=3 tier=H,130,-0.0009108906702043324,-0.5983780685682495,-0.5689386150491211,-0.0007496734116590742,0.6913086913086913,-0.0011952816262865533,-1.0568793171668496,-0.8614866320827034,0.4027777777777778,0.8391608391608392,0.0,,,6,0.5434565434565435,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURJPY_1.5_3_H,news EURJPY thr=1.5 h=3 tier=H,130,-0.0009635041200395344,-1.0732010269363512,-1.0327606682793506,-0.0010905804834349902,0.8331668331668332,-0.0023877399555170564,-2.210484851410538,-1.8043360066617649,0.3888888888888889,0.986013986013986,0.0,,,6,0.5474525474525475,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPUSD_1.5_5_H,news GBPUSD thr=1.5 h=5 tier=H,130,-0.0014362802847176833,-0.8287212879952118,-0.5790150479952337,-0.0018109747879375942,0.7782217782217782,0.0011751165525800402,0.7672729169331644,0.7035635205002259,0.5416666666666666,0.20279720279720279,-3.935995978624313e-06,,,6,0.5514485514485514,-0.00029178803705850125,-3.935995978624313e-06,0.0002799800491226283,0.6374,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURJPY_1.5_2_H,news EURJPY thr=1.5 h=2 tier=H,130,-0.001365917611608284,-1.857809090548612,-1.6700769705768392,-0.0013702850121961373,0.961038961038961,-0.001474625531270869,-1.6463752319550362,-1.4566288953027664,0.4166666666666667,0.9300699300699301,0.0,,,6,0.5534465534465535,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDJPY_2.0_2_HM,news USDJPY thr=2.0 h=2 tier=HM,378,7.386869622381404e-05,0.1760767620383455,0.16760941352266204,0.00013459984265552294,0.33466533466533466,0.000464776895657142,0.5810600400820451,0.4926740054412803,0.55,0.2647352647352647,2.8281011243421917e-05,,,9,0.5564435564435565,-0.0006712210416408315,2.8281011243421923e-05,0.0007297990806004293,0.4712,-1.6842552472649645e-05,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPJPY_1.5_3_H,news GBPJPY thr=1.5 h=3 tier=H,130,-0.0013907658297654737,-0.8979393175123047,-0.87632068432065,-0.0009659105516108404,0.8011988011988012,-0.0014313117773771724,-1.165925456813538,-1.0476955075332592,0.4305555555555556,0.8601398601398601,0.0,,,6,0.5574425574425574,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURJPY_1.5_1_H,news EURJPY thr=1.5 h=1 tier=H,130,-0.0006158957453617504,-0.9958668121683344,-0.9067575526221051,-0.0009654631330828547,0.8071928071928072,-0.0011729557647510982,-1.8965329981484036,-1.8647417550079584,0.4305555555555556,0.945054945054945,0.0,,,6,0.5614385614385614,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDCHF_2.0_1_HM,news USDCHF thr=2.0 h=1 tier=HM,378,-1.2350296788000246e-05,-0.041918338662241476,-0.043954078130660414,-9.016794346430178e-05,0.3776223776223776,0.00032578094526658426,0.6326919840293341,0.5290206073656822,0.4928571428571429,0.19880119880119881,-5.044481860455371e-05,,,9,0.5624375624375625,-0.00034768312696556805,-5.1723219261501634e-05,0.0002686583196335675,0.6168,-0.0001107474873359329,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPJPY_1.5_5_H,news GBPJPY thr=1.5 h=5 tier=H,130,-0.0008417092345943046,-0.4703128448866608,-0.40308678270872006,-0.00036750728209067633,0.6763236763236763,-0.0017603586322608186,-1.3325065337678084,-1.2590198600961284,0.4583333333333333,0.8921078921078921,0.0,,,6,0.5664335664335665,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURJPY_2.0_1_HM,news EURJPY thr=2.0 h=1 tier=HM,378,-8.251104095650813e-05,-0.2663328139289598,-0.22905136687197136,-0.0002807711207746329,0.4905094905094905,0.0003300586549142892,0.7281233892511094,0.6628973950644738,0.5285714285714286,0.21178821178821178,1.6695021634482853e-05,,,9,0.5774225774225774,-0.000457665391356258,-1.3716007718215403e-06,0.00051603929700184,0.5044,-3.363283954005778e-05,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_2.0_3_HM,news AUDJPY thr=2.0 h=3 tier=HM,378,-0.0015269358002205117,-1.7707783331009392,-1.7967090631914793,-0.0017458100045588563,0.958041958041958,-0.0015076344918034915,-1.840713355969103,-1.4831864176509668,0.4928571428571429,0.951048951048951,0.0,,,9,0.5924075924075924,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_0.5_1_H,news AUDJPY thr=0.5 h=1 tier=H,545,-0.0007024173448801655,-1.3413569031935766,-1.3109424957028724,-0.0006177518797978706,0.8591408591408591,-0.0005433770572470744,-1.2463643471237418,-1.2512866698228142,0.4588235294117647,0.8431568431568431,0.0,,,9,0.5964035964035964,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURJPY_2.0_2_HM,news EURJPY thr=2.0 h=2 tier=HM,378,-0.00030757364371450824,-0.7323238645366222,-0.6642374455979735,-7.65560032198531e-05,0.7112887112887113,-5.129895449130566e-05,-0.07811926538153127,-0.06912133915802675,0.4928571428571429,0.48951048951048953,1.6884964564263768e-05,,,9,0.6033966033966034,-0.0004428713005868262,0.0,0.0005865836045201318,0.507,-0.00011964524173780406,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_1.5_3_HM,news AUDJPY thr=1.5 h=3 tier=HM,711,-0.001001092077912157,-1.6264044237423199,-1.6110547102681683,-0.0008415720288909247,0.9230769230769231,-0.0013554154744575234,-2.171069408350935,-1.7631019799063397,0.45195729537366547,0.97002997002997,0.0,,,9,0.6193806193806194,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_1.0_1_H,news AUDJPY thr=1.0 h=1 tier=H,281,-0.0002792723224951946,-0.4173831717272178,-0.3850759866955009,-0.00041872791918499584,0.6013986013986014,-0.00016852233945925896,-0.2257109134738495,-0.2522416664208206,0.5034013605442177,0.5354645354645354,-5.288812204807999e-05,,,8,0.6253746253746254,-0.00031687733225635624,-5.288812204807999e-05,0.0002111010881601962,0.6486,-2.7100089767014343e-05,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_1.5_1_H,news AUDJPY thr=1.5 h=1 tier=H,130,-0.0006950200300853352,-0.5963661494392156,-0.6877792991974928,-0.0011841748396489054,0.6733266733266733,1.9437062230807547e-05,0.027167050855696706,0.02310046635723102,0.4861111111111111,0.42657342657342656,-0.00012985452826393696,,,6,0.6323676323676324,-0.00038956358479181095,-0.00012985452826393696,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_1.5_2_H,news AUDJPY thr=1.5 h=2 tier=H,130,-0.0008098216601140763,-0.6027451950213084,-0.5632141947929666,-0.0015080853421999983,0.7132867132867133,-9.940484346186197e-05,-0.09775458331497013,-0.08340892408390133,0.4583333333333333,0.4975024975024975,-0.00021868458892988456,,,6,0.6823176823176823,-0.0008417265927130944,-0.00021868458892988456,0.00018567282592344073,0.7424,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDCAD_2.0_1_HM,news USDCAD thr=2.0 h=1 tier=HM,378,-9.886287783063272e-05,-0.3156732199186835,-0.29890760917472753,-0.00010957978631818716,0.5074925074925075,0.0005245341129765337,1.5463627602339336,1.3641218293354904,0.5571428571428572,0.03396603396603397,-7.152961929745018e-05,,,9,0.6853146853146853,-0.00034417818525009667,-6.861853162422621e-05,0.00013832259037741804,0.696,-3.7428270084308388e-06,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDCAD_0.5_2_HM,news USDCAD thr=0.5 h=2 tier=HM,2855,-0.000232976825283513,-1.4325690142384973,-1.4377109406444,-0.00020414757041676749,0.8331668331668332,0.00021448503718122003,1.4216859499072079,1.1671908492061707,0.5108333333333334,0.028971028971028972,-1.623719028328984e-05,-0.5237210804382612,0.1,10,0.6973026973026973,-6.669556212019209e-05,-1.623719028328984e-05,2.9705302096561523e-05,0.724,-7.325819266399346e-06,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_1.0_1_HM,news AUDJPY thr=1.0 h=1 tier=HM,1481,-0.00044431179254170427,-1.956045095997257,-1.8876407993289648,-0.0004805294740430607,0.9340659340659341,8.594014269976439e-05,0.27367318484288633,0.2614963109590076,0.49137931034482757,0.2727272727272727,0.0,0.0,0.0,10,0.7192807192807192,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_1.0_5_HM,news AUDJPY thr=1.0 h=5 tier=HM,1479,-0.000318302447057361,-0.6181519703357037,-0.5595087021936465,-0.0004893230103259269,0.6293706293706294,-0.001356735603866569,-2.3645610354820095,-2.067959810784129,0.458477508650519,0.984015984015984,0.0,0.0,0.0,10,0.7192807192807192,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPJPY_1.5_1_HM,news GBPJPY thr=1.5 h=1 tier=HM,711,-0.000326735155981871,-0.9939137913889284,-0.9584200732591349,-0.000501908026696037,0.7782217782217782,7.8627833055439e-05,0.22980765727161107,0.19363129586738248,0.4804270462633452,0.34265734265734266,-3.217764499523823e-05,,,9,0.7292707292707292,-0.00031161257704623584,-3.217764499523823e-05,0.00021507964206052112,0.6434,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURUSD_1.5_3_HM,news EURUSD thr=1.5 h=3 tier=HM,711,-0.00021495005111036336,-0.5691545053292222,-0.5465694261775802,9.500530047514924e-05,0.6563436563436563,0.0003236857824255917,0.6277324678994369,0.5363374761624377,0.5302491103202847,0.22777222777222778,-6.977326169254251e-05,,,9,0.7372627372627373,-0.0003667114015906181,-5.606266642998284e-05,0.00018392921800647569,0.6388,-2.052020870831531e-06,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPJPY_1.5_2_HM,news GBPJPY thr=1.5 h=2 tier=HM,711,-0.00042976621833173853,-0.9535609211577133,-0.9367297015568599,-0.0005625247719356619,0.7682317682317682,-4.617124781800154e-05,-0.09329865842598827,-0.08241495567463937,0.45907473309608543,0.47152847152847155,-2.8798251383291852e-05,,,9,0.7422577422577422,-0.0003376833719832657,-2.8798251383291852e-05,0.0002512886178333902,0.6434,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
overfade_GBPUSD_HM,over-fade GBPUSD tier=HM,201,0.00045591492060825,0.5899052848837015,0.6116239574272017,9.50623066637814e-05,0.26073926073926074,-0.0008533015395734853,-1.3391835265114964,-1.1934971516660806,0.4639175257731959,0.8821178821178821,-0.00020606047485404916,,,8,0.7462537462537463,-0.0007588395427649433,-0.0001865182042510569,0.0002414086533225919,0.7406,-2.707794803528373e-05,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_0.5_5_H,news AUDJPY thr=0.5 h=5 tier=H,542,0.0005676091451527009,0.5412353941337955,0.4298408387974918,-1.6444805280164932e-05,0.2547452547452547,-0.0007814853399925272,-1.122866780045017,-1.0281946123534604,0.49258160237388726,0.8241758241758241,-0.00011214526102871411,,,9,0.7602397602397603,-0.0012249530088011818,-0.00011214526102871411,0.0008885172257150393,0.638,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPJPY_2.0_2_HM,news GBPJPY thr=2.0 h=2 tier=HM,378,-0.0009572198244905189,-1.5855046844045337,-1.6530217256859745,-0.0011523155456613873,0.932067932067932,0.000592206676513529,0.8789450975289503,0.8300230536260834,0.4857142857142857,0.14985014985014986,-0.00012808040103700827,,,9,0.7802197802197802,-0.0008997763396791449,-0.00012808040103700827,0.0005155351365681201,0.6434,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_0.5_3_HM,news AUDJPY thr=0.5 h=3 tier=HM,2857,-0.0004868788507625477,-1.7094823598480895,-1.6728972600831757,-0.0005198711373888699,0.9150849150849151,-0.0008283658550196664,-2.642629752804076,-2.1955858514921895,0.47333333333333333,0.987012987012987,0.0,0.0,0.0,10,0.7852147852147852,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPJPY_1.0_5_HM,news GBPJPY thr=1.0 h=5 tier=HM,1479,-0.0006276241030119251,-1.2988076911969448,-1.1690441549197979,-0.0008838206753954513,0.8861138861138861,-0.0006345941242687779,-1.2686108506232026,-1.075056418630596,0.47750865051903113,0.8771228771228772,0.0,0.0,0.0,10,0.7892107892107892,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURJPY_1.0_3_HM,news EURJPY thr=1.0 h=3 tier=HM,1481,-0.00035849944922426464,-1.3535757256474052,-1.2290984637668048,-0.00043248489862708416,0.8551448551448552,-0.0008496690768250156,-2.1557389610038693,-1.7821354534289255,0.4724137931034483,0.978021978021978,0.0,0.0,0.0,10,0.8431568431568431,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURUSD_1.0_2_HM,news EURUSD thr=1.0 h=2 tier=HM,1481,-0.00037034233694066174,-1.7605323933601413,-1.6368153039480926,-0.0002666092435545883,0.9110889110889111,0.0006342575655786703,2.121791737250056,1.6234682879187294,0.506896551724138,0.008991008991008992,-7.996352812522454e-05,-0.8542412098141058,0.1,10,0.8511488511488512,-0.0002311480895007101,-7.889624312828236e-05,6.59940385722407e-05,0.8536,-5.3646707679612327e-05,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDCAD_1.5_3_H,news USDCAD thr=1.5 h=3 tier=H,130,-0.0006742628667931465,-0.6206003271936669,-0.5474410235777851,-3.946051709513077e-05,0.7012987012987013,-0.0003815935721204246,-0.57849387329859,-0.5645849321310942,0.4444444444444444,0.6573426573426573,-0.00032097416441886136,,,6,0.8521478521478522,-0.0009629224932565841,-0.00032097416441886136,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDCAD_1.0_5_HM,news USDCAD thr=1.0 h=5 tier=HM,1479,-0.00013920186039538817,-0.39990848898998366,-0.33857880253409267,-0.0002149861196704434,0.5714285714285714,6.210223035268167e-05,0.1937121123674794,0.15040603867423763,0.4982698961937716,0.35764235764235763,-7.083050344304772e-05,-1.0772078231289022,0.0,10,0.8531468531468531,-0.0001983321083415083,-7.083050344304772e-05,0.0,1.0,-5.8997508281811945e-06,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDCAD_2.0_2_HM,news USDCAD thr=2.0 h=2 tier=HM,378,-0.0002761293324857085,-0.6520368471958017,-0.6678830623186839,-0.00026369153711508004,0.6983016983016983,0.0003728347336487142,0.8098660162277673,0.8761567774205063,0.5,0.16083916083916083,-0.00016765351220313036,,,9,0.8571428571428571,-0.00032211766081380837,-0.0001638450556878343,-3.3902191077531905e-05,1.0,-0.00011380784096589857,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURUSD_1.0_1_HM,news EURUSD thr=1.0 h=1 tier=HM,1481,-5.127449705260982e-05,-0.3396370935376989,-0.3427095975489956,-3.4280410855190205e-05,0.4045954045954046,0.0004074000937319798,1.8617509324291244,1.4513858927430712,0.503448275862069,0.011988011988011988,-7.232048364073129e-05,-1.1095849393911905,0.2,10,0.8641358641358642,-0.000178142014667837,-7.0441398434874e-05,2.5344475347037174e-05,0.877,-7.447269948030792e-05,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURJPY_1.5_1_HM,news EURJPY thr=1.5 h=1 tier=HM,711,-8.427475056271075e-05,-0.3741344886733298,-0.32421634530038085,-0.0001353669598175271,0.5304695304695305,-0.00041925154977773824,-1.1917881958044143,-0.9909156425755897,0.4875444839857651,0.8411588411588412,-0.00010037578027114391,,,9,0.8671328671328671,-0.00025597805944923435,-9.407667371692982e-05,6.299106554214093e-06,0.9212,-2.7448543297217008e-05,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDUSD_2.0_2_HM,news AUDUSD thr=2.0 h=2 tier=HM,378,-0.0004243995905758205,-0.6791405851071808,-0.7158197713887382,-0.0002078297035734151,0.6513486513486514,0.0005475952776947859,0.6923050477712119,0.6749885478053408,0.5357142857142857,0.17782217782217782,-0.0002863182172360271,,,9,0.8691308691308691,-0.0005578744261600551,-0.0002715562089240279,-4.1993451578673526e-05,1.0,-0.0001703728129971636,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPJPY_0.5_5_HM,news GBPJPY thr=0.5 h=5 tier=HM,2854,-0.00043532972902356215,-1.221808079129759,-1.1451679850547098,-0.0005197183935354302,0.8561438561438561,-0.0008319347255186272,-2.3210050965513744,-2.0996066452254745,0.45864661654135336,0.988011988011988,0.0,0.0,0.0,10,0.8691308691308691,0.0,0.0,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_2.0_5_HM,news AUDJPY thr=2.0 h=5 tier=HM,377,-0.0004660294652412567,-0.43067413787697395,-0.40526569845994775,-0.0004040979143730451,0.6443556443556444,-0.001629067439116544,-1.403671983509434,-1.424492919857225,0.48201438848920863,0.9070929070929071,-0.0002586841485681201,,,9,0.8751248751248751,-0.0007760524457043603,-0.0002586841485681201,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDUSD_2.0_5_HM,news AUDUSD thr=2.0 h=5 tier=HM,377,-0.00017776414758196603,-0.1829170182928063,-0.1603464511692223,0.0008750670062232042,0.5124875124875125,0.0006672580171323542,0.5704493084561749,0.5263175440140756,0.539568345323741,0.2727272727272727,-0.0002973177501767893,,,9,0.8791208791208791,-0.0011283411043748893,-0.0002973177501767893,0.0005000864909838551,0.7454,-0.00022017509255625487,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURJPY_2.0_3_HM,news EURJPY thr=2.0 h=3 tier=HM,378,-0.0005921772699677899,-1.0758348262619895,-1.0783548728946795,-0.0005588461430605048,0.8341658341658341,-0.0010513344365005851,-1.4276297575101526,-1.3061668660223362,0.4785714285714286,0.8861138861138861,-0.00016696282433507244,,,9,0.8821178821178821,-0.0005008884730052174,-0.00016696282433507244,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURJPY_1.0_1_HM,news EURJPY thr=1.0 h=1 tier=HM,1481,-0.00014733594324809333,-0.9281733237521487,-0.8252647998899341,-0.00017474617556750008,0.7152847152847153,-0.0002427292903572128,-0.9057832655200894,-0.717590170068031,0.4810344827586207,0.7502497502497503,-2.7123557272798654e-05,-0.9999999999999999,0.0,10,0.8831168831168831,-8.137067181839596e-05,-2.7123557272798654e-05,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_2.0_2_HM,news AUDJPY thr=2.0 h=2 tier=HM,378,-0.0005204022249168688,-0.8152966581934574,-0.8659480338934888,-0.0004783421824912742,0.7532467532467533,-6.127052719355288e-07,-0.0008557329305566725,-0.0007375092210385343,0.5285714285714286,0.44755244755244755,-0.00025875183216535116,,,9,0.8841158841158842,-0.0005208527627508978,-0.00025875183216535116,0.0,1.0,-0.00016418747169331434,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURJPY_0.5_1_H,news EURJPY thr=0.5 h=1 tier=H,545,-0.00019496442161694107,-0.5885629465907186,-0.6091815185750924,-0.0003361858258028772,0.6583416583416584,-0.0006607314230588609,-1.8614117196102151,-1.7747047490595784,0.46176470588235297,0.9470529470529471,-0.00011354449254697625,,,9,0.8891108891108891,-0.0003406334776409287,-0.00011354449254697625,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPJPY_1.0_1_H,news GBPJPY thr=1.0 h=1 tier=H,281,-0.0003407761140639085,-0.5061101910024686,-0.4901055040310555,-0.000711100830745137,0.6523476523476524,-0.0003936942558878999,-0.7262811525742838,-0.715110177527079,0.4421768707482993,0.7402597402597403,-0.0002540969921678704,,,8,0.8981018981018981,-0.0006848615271088101,-0.0002540969921678704,0.0,1.0,-3.441308861991161e-05,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDCAD_1.5_2_H,news USDCAD thr=1.5 h=2 tier=H,130,-0.0003250213661306218,-0.3384684678188854,-0.28575161033281216,-0.001394836068404112,0.6163836163836164,-5.7717274126803434e-05,-0.08930112351131027,-0.09933598066348708,0.4583333333333333,0.4695304695304695,-0.000342669612450602,,,6,0.9000999000999002,-0.0008187024386728299,-0.0003183784250997824,-4.8582374701639166e-05,1.0,-0.00011679879301489782,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPJPY_1.0_2_H,news GBPJPY thr=1.0 h=2 tier=H,281,0.00027873597815790673,0.3140904709367907,0.32957896744251963,0.000175401789042785,0.34565434565434566,-0.0006419961719212531,-0.9080148930866068,-0.9546591742104716,0.43537414965986393,0.7932067932067932,-0.00027257959003696,,,8,0.9040959040959041,-0.00054515918007392,-0.00027257959003696,0.0,1.0,-0.00013858699377878317,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDCAD_1.0_3_HM,news USDCAD thr=1.0 h=3 tier=HM,1481,-0.0003496887677446619,-1.3230894292137827,-1.250288939942641,-0.00032823743599600264,0.8371628371628371,-0.00015728910984392537,-0.6201718352102078,-0.46516797070143645,0.5103448275862069,0.6173826173826173,-7.896550272398595e-05,-1.0000000000000002,0.0,10,0.9100899100899101,-0.00023689650817195783,-7.896550272398595e-05,0.0,1.0,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPJPY_2.0_5_HM,news GBPJPY thr=2.0 h=5 tier=HM,377,-0.000516303425874729,-0.5397653243313081,-0.5223052314946419,-0.0009819579987245012,0.6823176823176823,-0.0007062471593969718,-0.6443359069296326,-0.6437985818637053,0.45323741007194246,0.7142857142857143,-0.0002829564754554689,,,9,0.922077922077922,-0.0008572664209436686,-0.0002829564754554689,8.396994577261932e-06,0.7492,0.0,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
